NCAGE,NCAGESD,TOEC,Entity Name,Street (ST1/2),City (CIT),"Post Code, Physical Address (PSC)",Country,ISO (CTR),State/Province (STT),FIPS State (STE),Cage code requested for SAM,Remarks,Date Last Change International,Change Date,Creation Date,Load Date,National,NAC,IDN,BAR,NAI,CPV,UNS,SIC,Voice telephone number (TEL),Telefax number (FAX),Email (EMA),WWW (WWW),Post Office Box Number (POB),"City, Postal Address (PCC)","Post Code, Postal Address (PCS)",Replaced By (RP1-5),NMCRL Reference count
1364Z,A,E,PT NANGGALA KENCANA REKATAMA INDONESIA,JL. GEMPOL NO. 9 MEKAR MULYA,BANDUNG,40292,INDONESIA,IDN,JAWA BARAT,,0,,2022-11-07,2022-11-07 13:34:06,2022-11-07 13:31:10,,1,,,,,,,,+62817880816,,INFO@NANGGALA.CO.ID,,,,,,
1365Z,A,E,PT TIARA ANGKASA GANDIVA,RUKO GRAND CIBUBUR BLOK A NO.6 JL.RAYA ALTERNATIF CIBUBUR KM. 4,BEKASI,17433,INDONESIA,IDN,JAWA BARAT,,0,,2025-01-09,2025-01-09 16:51:24,2022-11-21 08:57:39,,1,,,,,,,,+622184308031,+622184308032,info@tiaragroup.co.id,https://tiaragroup.co.id,,,,,19
1366Z,A,E,PT. DOK BAHARI NUSANTARA,JL. AMBON NO. 12 KOMPLEK PELABUHAN CIREBON,CIREBON,45112,INDONESIA,IDN,JAWA BARAT,,0,,2022-12-15,2022-12-15 13:46:14,2022-12-15 13:40:57,,1,,,,,,,,+622318332159,+622318332160,INFO@DOKBAHARINUSANTARA.COM,WWW.DOKBAHARINUSANTARA.COM,,,,,
1367Z,A,E,PT KARIMUN ANUGRAH SEJATI,"RUKO TRIKARSA EKUALITA BLOK C NO. 04, SUNGAI PANAS",BATAM,29444,INDONESIA,IDN,KEPULAUAN RIAU,,0,,2022-12-15,2022-12-15 14:25:49,2022-12-15 14:17:00,,1,,,,,,,,+627787495588,+627787495599,OPERATION@PTPKAS.COM,,,,,,57
1368Z,A,G,YAYASAN KITONG BISA,"SERUI, JL. HIU KALIMATI RT.02 RW.006 SERUI JAYA, KEPULAUAN YAPEN",PAPUA BARAT,98612,INDONESIA,IDN,PAPUA,,0,,2023-01-18,2023-01-18 12:36:48,2022-12-16 13:34:13,,1,,,,,,,,+6281211451075,,YAYASAN@KITONGBISA.COM,,,,,,
1369Z,A,F,PT. ANUGRAH MAPALUS PERSADA,JL. ASIA AFRIKA PINTU IX GELORA SENAYAN,JAKARTA PUSAT,10270,INDONESIA,IDN,DKI JAKARTA,,0,,2023-01-25,2023-01-25 11:27:54,2023-01-04 15:03:25,,1,,,,,,,,+622157930507,+622157930077,AMAPALUSP@GMAIL.COM,,,,,,
1370Z,A,E,PT. LANGIT BIRU PARASUT,"JL. CILAMPENI NO. 10, RT.04 RW.07 DS. CILAMPENI KEC. KATAPANG KAB. BANDUNG",BANDUNG,40921,INDONESIA,IDN,JAWA BARAT,,0,,2023-01-24,2023-01-24 09:09:44,2023-01-24 09:02:13,,1,,,,,,,,+622288885863,+622288885863,PTLBPPARASUT@YAHOO.COM,,,,,,
1371Z,A,G,PT. INFINITY GLOBAL MANDIRI,JALAN RAYA HANKAM NO. 9,BEKASI,17415,INDONESIA,IDN,JAWA BARAT,,0,,2023-01-24,2023-01-24 09:14:24,2023-01-24 09:10:47,,1,,,,,,,,+622186905868,+622184999368,INFINITYGLOBALMANDIRI@GMAIL.COM,,,,,,
1372Z,A,F,PT. TRANSFORMASI ORBIT PERSADA,JL. TB SIMATUPANG NO. 19,JAKARTA SELATAN,12430,INDONESIA,IDN,DKI JAKARTA,,0,,2023-02-08,2023-02-08 11:32:23,2023-01-24 09:14:57,,1,,,,,,,,+622127651960,+622127651963,TRANSFORMASI@TOPGROUP.CO.ID,,,,,,
1373Z,A,G,CAKSANA REFORMASI INDONESIA,JL.LUNGGUHREJO SANGUREJO RT 06 RW 29 WONOKERTO TURI SLEMAN,YOGYAKARTA,55551,INDONESIA,IDN,DAERAH ISTIMEWA YOGYAKARTA,,0,,2023-01-27,2023-01-27 14:49:39,2023-01-27 14:41:07,,1,,,,,,,,+6285866568656,,CAKSANAINSTITUTE@GMAIL.COM,,,,,,
1374Z,A,G,PT. MOORES ROWLAND BALI,"JL. SUNSET ROAD NO. 100 BLOK D, LINGKUNGAN ABIANBASE, KUTA",BADUNG,80361,INDONESIA,IDN,BALI,,0,,2023-02-08,2023-02-08 10:20:38,2023-02-08 10:17:02,,1,,,,,,,,+623618477313,+623618477313,SANTI.WONGSO@MOORES-ROWLAND.COM,,,,,,
1375Z,A,G,PT ASURANSI CAKRAWALA PROTEKSI INDONESIA,CITRA TOWER NORTH TOWER 9TH FLOOR,JAKARTA PUSAT,10630,INDONESIA,IDN,DKI JAKARTA,,0,,2023-03-16,2023-03-16 08:35:12,2023-02-22 14:10:36,,1,,,,,,,,+622139716789, +622139726868,MARKETINGSUPPORT.HEALTH@CAKRAWALAPROTEKSI.COM,,,,,,
1376Z,A,E,PT. NOAHTU SHIPYARD,"JL. ALAMSYAH RATU PRAWIRA NEGARA KM. 12,SRENGSEM, KEC.PANJANG",BANDAR LAMPUNG,35242,INDONESIA,IDN,LAMPUNG,,0,,2023-03-21,2023-03-21 08:59:23,2023-02-23 08:46:20,,1,,,,,,,,+6272131312,+6272131525,NOAHTU@CBN.NET.ID,,,,,,
1377Z,A,G,PT PRUDENTIAL LIFE ASSURANCE,"PRUDENTIAL TOWER, JL. JENDERAL  SUDIRMAN KAV.79, RT/RW 02/02",JAKARTA SELATAN,12910,INDONESIA,IDN,DKI JAKARTA,,0,,2023-03-08,2023-03-08 09:33:29,2023-03-06 14:57:14,,1,,,,,,,,+622129958888,+622129663277,leonardus.sunioto@prudential.co.id,www.prudential.co.id,,,,,
1378Z,A,G,YAYASAN DARMA ENERGI NUSANTARA MAJU,"JL. JAYA WIJAYA 24, MOJOSONGO, JEBRES",SURAKARTA,57127,INDONESIA,IDN,JAWA TENGAH,,0,,2023-04-14,2023-04-14 07:56:42,2023-03-01 09:57:59,,1,,,,,,,, +62271855307,,contact@den.or.id,https://den.or.id,,,,,
1379Z,A,G,PERKUMPULAN NURANI PEREMPUAN,KS. TUBUN DALAM KOMPLEK WIRA BHAKTI RT. 12 NO. 15 KEL. SIDODADI KEC. SAMARINDA ULU,SAMARINDA,75123,INDONESIA,IDN,KALIMANTAN TIMUR,,0,,2023-03-28,2023-03-28 10:48:49,2023-03-01 10:02:22,,1,,,,,,,,+628115861244,+62541738181,pnpkaltim@gmail.com,,,,,,
1380Z,A,G,PT ASURANSI CENTRAL ASIA,"WISMA ASIA, 12TH FLOOR, LETJEND S PARMAN STREET, KAV 79",JAKARTA PUSAT,11420,INDONESIA,IDN,DKI JAKARTA,,0,,2023-03-29,2023-03-29 09:37:50,2023-03-01 10:07:35,,1,,,,,,,, +622156998288,,erick.mulyadi@aca.co.id,,,,,,
1381Z,A,G,PT. GRIYA PANCALOKA,"LOT N5, ITDC COMPLEX, NUSA DUA, SOUTH KUTA",BADUNG,80363,INDONESIA,IDN,BALI,,0,,2023-05-26,2023-05-26 10:20:05,2023-03-01 10:10:48,,1,,,,,,,,+623618492888,+623618492999,nila.permata@sofitel.com,,,,,,
1382Z,A,G,PT. DHARMA INA MANDIRI,"JL. KH. WAHID HASYIM NO. 14B LANTAI 2, KEBUN SIRIH, MENTENG",JAKARTA PUSAT,10340,INDONESIA,IDN,DKI JAKARTA,,0,,2023-03-01,2023-03-01 10:21:19,2023-03-01 10:15:00,,1,,,,,,,,+62213143649,+62213143944,info@dharmainamandiri.com,,,,,,
1383Z,A,G,PT. MUARA PRIMA ORGANIZER,"GANDARIA 8 OFFICE TOWER LT. 9 UNIT A, JL. SULTAN ISKANDAR MUDA KEL. KEBAYORAN LAMA UTARA, KEBAYORAN",JAKARTA SELATAN,12240,INDONESIA,IDN,DKI JAKARTA,,0,,2023-03-01,2023-03-01 10:28:47,2023-03-01 10:22:24,,1,,,,,,,,+622129036400,+622129036403,info.mporganizer@gmail.com,,,,,,
1384Z,A,G,PT. ORIENTAL INDAH BALI HOTEL,"JALAN PRATAMA 168, TANJUNG BENOA",BADUNG,80363,INDONESIA,IDN,BALI,,0,,2023-10-13,2023-10-13 12:21:30,2023-03-01 10:43:51,,1,,,,,,,, +62361778788,,bali.events@conradhotels.com,www.conradbali.com,,,,,
1385Z,A,F,PT. SENTRAL MITRA INFORMATIKA TBK,JL. RS. FATMAWATI NO. 71,JAKARTA SELATAN,12150,INDONESIA,IDN,DKI JAKARTA,,0,,2023-05-26,2023-05-26 10:20:09,2023-03-01 10:54:21,,1,,,,,,,,+622172800110,+622172800220,christine@sentral.co.id,,,,,,
1386Z,A,G,PERKUMPULAN SUAKA UNTUK PERLINDUNGAN HAK PENGUNGSI,"YLBHI BUILDING, 1ST FL. JL. DIPONEGORO NO. 74, MENTENG",JAKARTA PUSAT,10320,INDONESIA,IDN,DKI JAKARTA,,0,,2023-03-01,2023-03-01 11:16:44,2023-03-01 11:03:59,,1,,,,,,,,+62213929840,+622131930140,secretariat@suaka.or.id,https://suaka.or.id,,,,,
1387Z,A,G,PT LINK NET TBK,JL. JENDERAL GATOT SUBROTO KAV. 24-25,JAKARTA SELATAN,12930,INDONESIA,IDN,DKI JAKARTA,,0,,2023-09-11,2023-09-11 11:37:03,2023-03-03 10:31:00,,1,,,,,,,,+622155777755,,government@linknet.co.id,,,,,,
1388Z,A,F,PT HDF ENERGY INDONESIA,XL AXIATA TOWER LT. 10 JL. HR. RASUNA SAID KAV 11-12,JAKARTA SELATAN,12950,INDONESIA,IDN,DKI JAKARTA,,0,,2023-03-08,2023-03-08 09:39:31,2023-03-06 16:32:25,,1,,,,,,,,+622139501620,,dhiah.karsiwulan@hdf-energy.com,www.hdf-energy.com,,,,,
1389Z,A,G,PT. ASURANSI UMUM BUMIPUTERA MUDA 1967,JL. WOLTER MONGINSIDI NO.63/43  KEBAYORAN BARU,JAKARTA,12180,INDONESIA,IDN,DKI JAKARTA,,0,,2023-05-23,2023-05-23 12:25:49,2023-03-08 14:34:04,,1,,,,,,,,+62214701947,+62214700124,rawamangun@bumida.co.id,,,,,,
1390Z,A,G,PT ARIESTA LOGISTINDO INTERNATIONAL,RE MARTADINATA NO 44 PONDOK CABE UDIK PAMULANG,TANGERANG SELATAN,15437,INDONESIA,IDN,BANTEN,,0,,2024-01-15,2024-01-15 09:07:17,2023-03-08 14:39:04,,1,,,,,,,,+622174775606,+622174774220,masayu@alogistindo.com,www.alogistindo.com,,,,,
1391Z,A,G,EKO SUBHAN MOHAMMAD,TAMAN KENARI NUSANTARA JL.SANUR 2 NO.17  CIBUBUR NAGRAK GUNUNG PUTRI,BOGOR,16967,INDONESIA,IDN,JAWA BARAT,,0,,2023-03-21,2023-03-21 08:58:45,2023-03-08 14:43:59,,1,,,,,,,,+6281323960605,,ekosubhan@gmail.com,,,,,,
1392Z,A,G,PT PERMADANI KHATULISTIWA NUSANTARA,RAJAWALI PLACEJALAN HR RASUNA SAID  KAV.B/4,JAKARTA SELATAN,-,INDONESIA,IDN,,,1,,2025-01-07,2025-01-07 09:41:17,2023-03-14 20:15:46,,1,,,,,,,,+622150948888,,sales.stregisjakarta@stregis.com,www.stregisjakarta.co.id,,,,,
1393Z,A,G,MOEFID MAGFOEDIN,JL. PATIMURA GANG I/F NO.33  DESA SENGON KEC. JOMBANG KAB. JOMBANG,JOMBANG,61418,INDONESIA,IDN,JAWA TIMUR,,0,,2023-05-16,2023-05-16 12:19:18,2023-03-16 09:01:48,,1,,,,,,,,"+62321860285,+6281330720722",,m.magfoedin@gmail.com,,,,,,
1394Z,A,E,PT IMAN TEKNOLOGI INFORMASI,JALAN JATIWARINGIN RAYA NO. 24,JAKARTA TIMUR,13620,INDONESIA,IDN,DKI JAKARTA,,0,,2023-05-16,2023-05-16 12:20:21,2023-03-16 09:08:10,,1,,,,,,,,+622121385352,+622121385652,info@xecureit.id,https://xecureit.id,,,,,
1395Z,A,G,PERKUMPULAN REMEN FILM,"PERUM ALAMANDA ESTATE, BLOK D-12A, LINGKUNGAN SUTAN RT 004/001, SUMBERREJO, MERTOYUDAN",MAGELANG,56172,INDONESIA,IDN,JAWA TENGAH,,0,,2023-04-10,2023-04-10 09:46:40,2023-03-16 09:14:43,,1,,,,,,,,+6281904126152,,tafsiyatunrohanah@gmail.com,,,,,,
1396Z,A,G,PT DELOITTE CONSULTING,GEDUNG THE PLAZA OFFICE TOWER LANTAI 27 JL. M.H. THAMRIN KAV. 28-30,JAKARTA,10350,INDONESIA,IDN,DKI JAKARTA,,0,,2023-05-22,2023-05-22 14:07:55,2023-03-16 09:29:27,,1,,,,,,,, +622150819555,+622129928022,deloitteconsultingid@deloitte.com,,,,,,
1397Z,A,G,ORGANISASI RISET PERTANIAN DAN PANGAN,"CIBINONG SCIENCE CENTER, JL. RAYA  JAKARTA-BOGOR,CIBINONG,KABUPATEN BOGOR",BOGOR,16915,INDONESIA,IDN,JAWA BARAT,,0,,2023-03-17,2023-03-17 13:58:57,2023-03-17 13:07:42,,1,,,,,,,,+6281110646799,,orpp@brin.go.id,www.brin.go.id,,,,,
1398Z,A,G,YAYASAN JALIN KOMUNIKASI INDONESIA,THE CILANDAK EXECUTIVE OFFICE (CEO) LT. 12 JL. TB SIMATUPANG NO. 18C CILANDAK BARAT,JAKARTA SELATAN,12430,INDONESIA,IDN,DKI JAKARTA,,0,,2023-03-17,2023-03-17 13:57:04,2023-03-17 13:48:15,,1,,,,,,,,+622129608004,,info@jalinfoundation.or.id,,,,,,
1399Z,A,G,PT. ROYAL PACIFIC NUSANTARA,"GEDUNG ICBC CENTRE LT. 5, JL. BASUKI RACHMAT 16-18",SURABAYA,60261,INDONESIA,IDN,JAWA TIMUR,,0,,2023-11-02,2023-11-02 09:41:38,2023-03-17 13:52:24,,1,,,,,,,,+623612092888,+623612092899,santy.kusuma@marriott.com,www.renaissancenusadua.com,,,,,
1400Z,A,G,YAYASAN ASA INDONESIA CENTER,JL. TB SIMATUPANG NO. 18,JAKARTA SELATAN,12520,INDONESIA,IDN,DKI JAKARTA,,0,,2023-03-27,2023-03-27 09:35:02,2023-03-27 09:32:28,,1,,,,,,,,+6281190056000,,contact.asaindonesia@gmail.com,,,,,,
1401Z,A,G,PT. ARETECH SMART ASIMA,JL. RS FATMAWATI NO. 72/12  KEBAYORAN BARU,JAKARTA SELATAN,12140,INDONESIA,IDN,DKI JAKARTA,,0,,2023-05-16,2023-05-16 12:20:36,2023-03-28 08:02:37,,1,,,,,,,,+622127098626,,info@aretech.co.id,,,,,,
1402Z,A,H,ASEAN CENTRE FOR ENERGY,"ACE BUILDING, 6TH FLOOR  JL. HR. RASUNA SAID BLOCK X-2 KAV. 7-8",JAKARTA SELATAN,12950,INDONESIA,IDN,,,0,,2023-06-09,2023-06-09 12:33:14,2023-03-28 08:15:22,,1,,,,,,,,+62215279332,+62 215279350,secretariat@aseanenergy.org,,,,,,
1403Z,H,G,ASURANSI PURNA ARTANUGRAHA,JL. JEND SUDIRMAN KAV 75 SETIABUDI,JAKARTA SELATAN,12910,INDONESIA,IDN,DKI JAKARTA,,0,,2024-01-03,2024-01-03 14:45:19,2023-03-28 08:43:16,,1,,,,,,,,+62215255070,,aspan@aspan.co.id,,,,,,
1404Z,A,F,PT NAULI MULA DATA,"GEDUNG NUCIRA LANTAI 1,JL.MT.HARYONO  KAV.27,RT008/RW009 KEL.TEBET TIMUR",JAKARTA SELATAN,12820,INDONESIA,IDN,DKI JAKARTA,,0,,2023-04-12,2023-04-12 08:32:11,2023-03-28 09:10:57,,1,,,,,,,,+62 82379425760,,contact@naulidata.com,www.naulidata.com,,,,,
1405Z,A,G,UNIVERSITAS PADJADJARAN,"JALAN DIPATIUKUR NO. 35, JALAN RAYA BANDUNG-SUMEDANG KM. 21 JATINANGOR",SUMEDANG,45363,INDONESIA,IDN,JAWA BARAT,,0,,2023-05-29,2023-05-29 12:20:01,2023-03-28 13:09:46,,1,,,,,,,,+6222 84288888,+622284288898,humas@unpad.ac.id,www.unpad.ac.id,,,,,
1406Z,A,G,PT ASURANSI RELIANCE INDONESIA,"MENARA BATAVIA LT.27JL.K.H.MAS MANSYUR KAV126,KEL.KARET TENGSIN,KEC.TN.ABANG",JAKARTA PUSAT,10220,INDONESIA,IDN,DKI JAKARTA,,0,,2023-04-12,2023-04-12 08:32:32,2023-04-03 20:17:23,,1,,,,,,,,+6221 6617768,+622166675075,mkt.health@reliance-insurance.com,,,,,,
1407Z,A,G,PT WASTEFORCHANGE ALAM INDONESIA,"JL.ALUN-ALUN UTARA, BUMIPALA VIDA BEKASI,MUSTIKA JAYA",BEKASI,17156,INDONESIA,IDN,JAWA BARAT,,0,,2023-07-21,2023-07-21 10:18:40,2023-04-05 08:52:14,,1,,,,,,,,+622129372308,,contact@waste4change.com,https://waste4change.com,,,,,
1408Z,A,G,KELOMPOK RISET KESEHATAN MENTAL KOMUNITAS,GEDUNG B LANTAI DASAR RUANG B008 F. PSIKOLOGI UNIVERSITAS INDONESIA,DEPOK,16424,INDONESIA,IDN,JAWA BARAT,,0,,2023-05-05,2023-05-05 12:31:32,2023-04-05 09:00:27,,1,,,,,,,,+6281292311757,,rocmhi@gmail.com,,,,,,
1409Z,A,G,YAYASAN KEMITRAAN STRATEGIS TUBERKULOSIS INDONESIA,JL. AMPERA RAYA NO. 18-20,JAKARTA SELATAN,12560,INDONESIA,IDN,DKI JAKARTA,,0,,2023-05-22,2023-05-22 14:08:07,2023-04-05 09:13:38,,1,,,,,,,, +62217821932,,admin@stoptbindonesia.org,www.stoptbindonesia.org,,,,,
1410Z,A,G,KOALISI RAKYAT UNTUK KEADILAN PERIKANAN,"JL. KALIBATA TIMUR I, NO. 55, RT. 9/RW. 1, KEL. KALIBATA, KEC. PANCORAN",JAKARTA SELATAN,12740,INDONESIA,IDN,DKI JAKARTA,,0,,2023-04-05,2023-04-05 09:32:33,2023-04-05 09:27:55,,1,,,,,,,,+622126965562,+622126965562,kiara@kiara.or.id,www.kiara.or.id,,,,,
1411Z,A,G,YAYASAN NUSANTARA TALENTA DIGITAL,"EPI WALK LV 5, JL. HR. RASUNA SAID,  KARET KUNINGAN",JAKARTA SELATAN,12940,INDONESIA,IDN,DKI JAKARTA,,0,,2023-05-26,2023-05-26 13:33:15,2023-04-05 09:34:04,,1,,,,,,,,+622131151798,,erick@nusantara-academy.com,https://nusantara-academy.com,,,,,
1412Z,A,G,YAYASAN PEDULI MUSIK ANAK INDONESIA,"JL. RAYA LENTENG AGUNG TIMUR  NO.2 RT 001/RW 001, JAGAKARSA",JAKARTA SELATAN,12640,INDONESIA,IDN,DKI JAKARTA,,0,,2023-05-05,2023-05-05 12:32:15,2023-04-05 09:53:38,,1,,,,,,,,+ 62818191227,,info@pedulimusikanak.or.id,https://pedulimusikanak.or.id,,,,,
1413Z,A,C,NATIONAL RESEARCH AND INNOVATION AGENCY (BRIN),"GEDUNG B.J HABIBIE, JL. M.H. THAMRIN NO.8",JAKARTA PUSAT,10340,INDONESIA,IDN,DKI JAKARTA,,0,,2023-04-17,2023-04-17 08:52:00,2023-04-17 08:22:25,,1,,,,,,,,+6281110646771AND+6282144126738,,dana-risnov@brin.go.id,,,,,,
1414Z,A,G,YAYASAN SAVE THE CHILDREN INDONESIA,"JL.BANGKA IX NO.40 AB,PELA MAMPANG, MAMPANG PRAPATAN",JAKARTA SELATAN,12720,INDONESIA,IDN,DKI JAKARTA,,0,,2023-11-03,2023-11-03 12:18:58,2023-04-28 11:26:55,,1,,,,,,,,+62217824415,,indonesia.businessdevelopment@savethechildren.org,,12000,,,,
1415Z,A,G,YAYASAN LUDERE NUSANTARA GEMILANG,BDS TOWN HOUSE JL. BUKIT DAGO SELATAN NO. 53C,BANDUNG,40135,INDONESIA,IDN,JAWA BARAT,,0,,2023-05-02,2023-05-02 12:25:28,2023-05-02 12:22:19,,1,,,,,,,,+6285814488298,,novie@ludenara.org,,,,,,
1416Z,A,G,PT ASURANSI JIWA MANULIFE INDONESIA,JL. JEND. SUDIRMAN KAV. 45-46 KEL. KARET SEMANGGI KEC. SETIABUDI,JAKARTA SELATAN,12930,INDONESIA,IDN,DKI JAKARTA,,0,,2023-06-12,2023-06-12 07:32:13,2023-06-12 07:23:15,,1,,,,,,,,+622125557788,+622125552226,nani_hermawan@manulife.co.id,,,,,,
1417Z,A,G,LEMBAGA PENELITIAN DAN PEMGEMBANGAN SOSIAL DAN POLITIK,JALAN PROF. DR.SELO SOEMARJAN  GEDUNG H LANTAI 6 FISIP UI,DEPOK,16424,INDONESIA,IDN,JAWA BARAT,,0,,2023-08-01,2023-08-01 10:21:32,2023-06-12 07:33:47,,1,,,,,,,,+628111840479,,lppsp.fisipui@gmail.com,,,,,,
1418Z,A,G,YAYASAN PUSAT STUDI PENDIDIKAN DAN KEBIJAKAN INDONESIA,JL JERUK PURUT NO.11 KEL.CILANDAK  TIMUR KEC.PASAR MINGGU,JAKARTA SELATAN,12560,INDONESIA,IDN,DKI JAKARTA,,0,,2023-07-18,2023-07-18 10:28:12,2023-06-19 14:21:38,,1,,,,,,,,+622127092476,,info@pspk.id,https://pspk.id,,,,,
1419Z,A,G,YAYASAN BELA NEGARA NASIONAL INDONESIA,"JL. TANAH ABANG 1 NO. 11F  RT 011/RW 008,PETOJO SELATAN, GAMBIR",JAKARTA PUSAT,10160,INDONESIA,IDN,DKI JAKARTA,,0,,2023-08-01,2023-08-01 10:21:58,2023-06-19 14:28:12,,1,,,,,,,,+6281385432211,,info@beneranindonesia.id,,,,,,
1420Z,A,G,YAYASAN RANGKUL KELUARGA KITA BERDAYA,JERUK PURUT NO. 11 KEL. CILANDAK TIMUR,JAKARTA SELATAN,12560,INDONESIA,IDN,DKI JAKARTA,,0,,2023-07-03,2023-07-03 14:55:49,2023-07-03 14:52:22,,1,,,,,,,,+622178836417,,halo@keluargakita.com,www.keluargakita.com,,,,,
1421Z,A,G,PT. DECORIENT PARTAYA INDONESIA,"MENARA JAMSOSTEK LT.20, JL. GATOT SUBROTO NO.38",JAKARTA SELATAN,12710,INDONESIA,IDN,DKI JAKARTA,,0,,2023-10-13,2023-10-13 12:22:15,2023-07-10 09:43:07,,1,,,,,,,,+62212526777,+62212526555,info@decorient.com,www.decorient.com,,,,,
1422Z,A,G,PT. CASTELLUM DIGITAL INDONESIA,"MENARA RAJAWALI 1ST & 2ND FLOOR,  JL.DR. IDE ANAK AGUNG LOT # 5.1",JAKARTA SELATAN,12950,INDONESIA,IDN,DKI JAKARTA,,0,,2023-08-01,2023-08-01 10:22:17,2023-07-10 09:54:59,,1,,,,,,,,+6282388614750,,office@castellumdigital.id,,,,,,
1423Z,A,G,PT. VISI INTEGRITAS NUSANTARA,"SAHID SUDIRMAN CENTER 11TH FLOOR  SUITE A, JL. JENDRAL SUDIRMAN 86",JAKARTA PUSAT,10220,INDONESIA,IDN,DKI JAKARTA,,0,,2023-08-01,2023-08-01 10:22:34,2023-07-10 09:59:18,,1,,,,,,,,+622180631646,+622180631631,sekretariat@visiintegritasnusantara.com,,,,,,
1424Z,A,F,PT ASTRA INTERNATIONAL TBK,JALAN JENDRAL SUDIRMAN KAV 5-6,JAKARTA PUSAT,10220,INDONESIA,IDN,DKI JAKARTA,,0,,2023-07-11,2023-07-11 13:01:16,2023-07-11 12:58:16,,1,,,,,,,,+622150843888,+622165304957,corcomm@ai.astra.co.id,www.astra.co.id,,,,,
1425Z,A,E,PT PCM KABEL INDONESIA,"KAWASAN IND MEKAR JAYA,JL.RAYA MAUK  KM.7, KARET RAYA NO.288 SEPATAN",TANGERANG,15520,INDONESIA,IDN,BANTEN,,0,,2023-07-18,2023-07-18 10:28:55,2023-07-11 13:02:08,,1,,,,,,,,+622159371728,+622159371727,info@pcmcable.com,www.pcmcable.com,,,,,
1426Z,A,G,YAYASAN PADANG NIHON GO GAKUIN,JL. MOHD. SYAFE'I KP.PERAK,PARIAMAN,25513,INDONESIA,IDN,SUMATERA BARAT,,0,,2023-10-12,2023-10-12 09:16:30,2023-07-13 13:24:12,,1,,,,,,,,+6281266205951,,padangnihongogakuin1993@gmail.com,,,,,,
1427Z,A,G,YAYASAN BINA EDUKASI INSAN,"JL. PETA, RUKO MENTARI BATARA NO. A13",TASIKMALAYA,46115,INDONESIA,IDN,JAWA BARAT,,0,,2023-08-09,2023-08-09 10:28:39,2023-07-14 15:50:45,,1,,,,,,,, +622657523646,,elp.tasikmalaya@gmail.com,www.elp.sch.id,,,,,
1428Z,A,G,YAYASAN BINA KARTA LESTARI,"JALAN TIRTO AGUNG BARAT V NO. 21,  PEDALANGAN, BANYUMANIK",SEMARANG,50268,INDONESIA,IDN,JAWA TENGAH,,0,,2023-09-22,2023-09-22 12:46:32,2023-07-21 10:24:33,,1,,,,,,,,+622476401101,,bintari.foundation@gmail.com,www.bintari.org,,,,,
1429Z,A,G,PT. AEQUALIS INDONESIA RAYA,"KOMP. RUKO CIKAWAO PERMAI KAV. B-19, KEL. PALEDANG, KEC. LENGKONG",BANDUNG,40261,INDONESIA,IDN,JAWA BARAT,,0,,2023-08-11,2023-08-11 14:27:18,2023-07-24 13:34:30,,1,,,,,,,, +622220513666,+622220513666,aequalis.vo@gmail.com,,,,,,
1430Z,A,E,PT INTERNUSA PASIFIC PERKASA,JL. INDRA LOKA I,JAKARTA BARAT,11460,INDONESIA,IDN,DKI JAKARTA,,0,,2023-10-25,2023-10-25 10:23:17,2023-07-31 13:44:30,,1,,,,,,,,+62215649618,+622156662552,biz@internusapasific.com,,,,,,1
1431Z,A,G,PERKUMPULAN SPESIALIS ONKOLOGI RADIASI INDONESIA (PORI),"LEVEL 38,TOWER A. KOTA KASABLANKA,  JL.CASABLANCA RAYA KAV.88",JAKARTA SELATAN,12870,INDONESIA,IDN,DKI JAKARTA,,0,,2023-08-29,2023-08-29 13:52:35,2023-07-31 13:47:35,,1,,,,,,,,+62213903306,,pori.iros@yahoo.com,,,,,,
1432Z,A,F,PT. MITREL BERKAT UTAMA,"GEDUNG GRAHA SLIPI TOWER LANTAI 21 UNIT I JL.LETJEN S PARMAN,KAV.22-24",JAKARTA BARAT,11480,INDONESIA,IDN,DKI JAKARTA,,0,,2023-10-25,2023-10-25 10:23:34,2023-08-02 08:16:48,,1,,,,,,,, +62212212770,,mitrelberkatutama.hrd@gmail.com,,,,,,
1433Z,A,G,PT MIKROBISNIS DIGITAL SEJAHTERA,MENARA TEMPO SCAN LT.32  JL. H.R. RASUNA SAID KAV. 3-4,JAKARTA SELATAN,12910,INDONESIA,IDN,DKI JAKARTA,,0,,2023-08-29,2023-08-29 13:53:22,2023-08-08 12:02:19,,1,,,,,,,,+62811837119,+622129349301,deb.sianturi@gmail.com,www.inamikro.id,,,,,
1434Z,A,E,PT. REPUBLIK ARMAMEN INDUSTRI,"GEDUNG RPX CENTER LT. 9 JL. CIPUTAT RAYA NO. 99, KEL. PONDOK PINANG, KEC. KEBAYORAN BARU",JAKARTA SELATAN,12310,INDONESIA,IDN,DKI JAKARTA,,0,,2023-08-16,2023-08-16 09:33:19,2023-08-16 09:28:20,,1,,,,,,,,+622175918007,,info@republikarmamen.com,www.republikarmamen.com,,,,,
1435Z,A,G,YAYASAN SMERU,"JL. CIKINI RAYA NO.10A, CIKINI, MENTENG",JAKARTA PUSAT,10330,INDONESIA,IDN,DKI JAKARTA,,0,,2023-09-22,2023-09-22 12:46:56,2023-08-21 17:46:20,,1,,,,,,,,+622131936336,+622131930850,smeru@smeru.or.id,https://smeru.or.id,,,,,
